"appTitle","userName","date","score","text"
"Minion Rush: Despicable Me Official Game","Uma Uma","April 17, 2019",5,"it's amazing. a wonderful game and also interesting."
"Minion Rush: Despicable Me Official Game","Elaine Dix","April 17, 2019",5,"great game"
"Minion Rush: Despicable Me Official Game","Ricardo Rosa","April 17, 2019",5,"GooD GamE"
"Minion Rush: Despicable Me Official Game","Aravind Menon","April 17, 2019",5,"nice"
"Minion Rush: Despicable Me Official Game","Brandon Torres","April 17, 2019",3,"The resolution and framerates in this game are horrible. this game definitely doesn't look like a high resolution and the framerate feels more like 30fps. please higher the resolution and the framerate. I would love this game even more if you guys did this. otherwise this dance is pretty fun."
"Minion Rush: Despicable Me Official Game","AURORoAdie Klanaya","April 17, 2019",5,"I really love this old game, played it since a long time ago and my dad reminded me of this game so I'll install it again, sorry for forgetting about you Minion Rush!"
"Minion Rush: Despicable Me Official Game","Ubinesia Isaacs","April 17, 2019",1,"Don't want to open, keep saying new update available. I've been updating but it's not opening"
"Minion Rush: Despicable Me Official Game","christina casares","April 17, 2019",5,"My childhood game"
"Minion Rush: Despicable Me Official Game","Charon A Mckenzie","April 17, 2019",5,"wow💣"
"Minion Rush: Despicable Me Official Game","kulambu chatti","April 17, 2019",2,"better"
"Minion Rush: Despicable Me Official Game","Elijahepicgamer crespin","April 17, 2019",5,"eat more chicken"
"Minion Rush: Despicable Me Official Game","Sifundo Leonard Mqadi","April 17, 2019",5,"yes,yes,yes awsome everyone should play this game"
"Minion Rush: Despicable Me Official Game","Vens Toreffiel","April 17, 2019",5,"exciting game"
"Minion Rush: Despicable Me Official Game","Riley Prickett","April 17, 2019",5,"good fun"
"Minion Rush: Despicable Me Official Game","Muthalib ETK","April 17, 2019",5,"it is a very wonderful game & there are many fun missions"
"Minion Rush: Despicable Me Official Game","Esperanza Chavez","April 17, 2019",3,"at least can you loded faster in the game PLEASE LOAD FASTER"
"Minion Rush: Despicable Me Official Game","Natasha Petrovic","April 17, 2019",5,"good"
"Minion Rush: Despicable Me Official Game","Rose-Marie Leonard","April 17, 2019",5,"This game is AMAZING!! It used to be much better though, I have to tell her truth...."
"Minion Rush: Despicable Me Official Game","Putera Azhar","April 17, 2019",5,"best game"
"Minion Rush: Despicable Me Official Game","Antonio Holmes","April 17, 2019",5,"kool"
"Minion Rush: Despicable Me Official Game","Anna Catino","April 17, 2019",5,"I really like this game"
"appTitle","userName","date","score","text"
"Minion Rush: Despicable Me Official Game","Shannon Day","April 18, 2019",5,"not too bad"
"Minion Rush: Despicable Me Official Game","Andrew Caldwell","April 18, 2019",5,"flawless"
"Minion Rush: Despicable Me Official Game","Cuauhtemo Rivera","April 18, 2019",5,"I LOVE THIS GAME SO MUCH IT IS AMAZING"
"Minion Rush: Despicable Me Official Game","Marco Ys","April 18, 2019",1,"Too much grind, they cut content from previous version, no upgrades, no endless runner"
"Minion Rush: Despicable Me Official Game","miguel ruiz","April 18, 2019",5,"moises"
"Minion Rush: Despicable Me Official Game","Lewis Dowe","April 18, 2019",5,"Gooooooooooood"
"Minion Rush: Despicable Me Official Game","Doreen Niedzolkowski","April 18, 2019",2,"looking for an off line game"
"Minion Rush: Despicable Me Official Game","Takudzwa Mhino","April 18, 2019",5,"its fabulous"
"Minion Rush: Despicable Me Official Game","Lesego Rapolai","April 18, 2019",5,"L am in love"
"Minion Rush: Despicable Me Official Game","Mariana Navarro","April 18, 2019",3,"i can't play"
"Minion Rush: Despicable Me Official Game","Felicity Hill","April 18, 2019",5,"Because you get to have fun with them this app and this is why I have to geve It 5💫"
"Minion Rush: Despicable Me Official Game","dara foust","April 18, 2019",5,"really like this game. play it all the time. it's really cool."
"Minion Rush: Despicable Me Official Game","John Valdaliso","April 18, 2019",5,"fun fun fin"
"Minion Rush: Despicable Me Official Game","Nelson Diaz","April 18, 2019",4,"it's fun but is challenging which I love"
"Minion Rush: Despicable Me Official Game","Seemran Patra","April 18, 2019",3,"can we play it offline?????? plz say"
"Minion Rush: Despicable Me Official Game","Itty Bitty","April 18, 2019",5,"Used to play this game and I can say It've changed a lot since i've last played it... to the bright side😀. All this animation is super cute, relieves stress😰. How much work has been done. Keep on producing amazing games. I love you, Gameloft💛"
"Minion Rush: Despicable Me Official Game","Vinnie Argenzio","April 18, 2019",5,"Fun game.Good graficks👌👌👌"
"Minion Rush: Despicable Me Official Game","Ailey Elliott","April 18, 2019",1,"i couldn't even play the game because it wouldn't start on my mobile phone just telling that the game is connecting with game play and nothing happens. pls fix this mistake because i would really like to play this game."
"Minion Rush: Despicable Me Official Game","Ismael Robles","April 18, 2019",5,"its awesome the best"
"Minion Rush: Despicable Me Official Game","althea mcnevin","April 18, 2019",5,"cool"
"Minion Rush: Despicable Me Official Game","Evgueni Tchinov","April 18, 2019",5,"good"
"Minion Rush: Despicable Me Official Game","[NbD] TylerVidmar","April 18, 2019",5,"cool"
"Minion Rush: Despicable Me Official Game","Amarii Bonaparte","April 18, 2019",5,"I didn't play for long periods"
"Minion Rush: Despicable Me Official Game","Rubina Rehman","April 18, 2019",5,"nice"
"Minion Rush: Despicable Me Official Game","Yancy m2","April 18, 2019",1,"it did not work when I tried to play it"
"Minion Rush: Despicable Me Official Game","Gio Gutierrez","April 18, 2019",5,"I haven't played it in a year😐."
"Minion Rush: Despicable Me Official Game","Dianis Perez87","April 18, 2019",5,"minion obby game"
"Minion Rush: Despicable Me Official Game","Emanuel Patrice","April 18, 2019",5,"This is the best game ever played and therefore may you please reduce for me the MB needed to download it for this is my lovely game?"
"Minion Rush: Despicable Me Official Game","Cole Cadwell","April 18, 2019",5,"cool game"
"Minion Rush: Despicable Me Official Game","Meena Suresh","April 18, 2019",5,"super. very nice"
"Minion Rush: Despicable Me Official Game","xania Asante","April 18, 2019",5,"this game is amazing"
"Minion Rush: Despicable Me Official Game","dreamleague hack19","April 18, 2019",5,"amazing"
"Minion Rush: Despicable Me Official Game","saroth reach","April 18, 2019",5,"good"
"Minion Rush: Despicable Me Official Game","Cristina Herrera","April 18, 2019",5,"It is awesome!"
"Minion Rush: Despicable Me Official Game","سعيد اشرف","April 18, 2019",5,"حلوة"
"Minion Rush: Despicable Me Official Game","Manny Martinez","April 18, 2019",5,"12s1w"
"Minion Rush: Despicable Me Official Game","Ricky Shivers","April 18, 2019",5,"great"
"Minion Rush: Despicable Me Official Game","Tiffany Rutledge","April 18, 2019",5,"I don't know it's good"
"Minion Rush: Despicable Me Official Game","Kandha Samy","April 18, 2019",5,"it is very super i cant tell any wrong in this"
"Minion Rush: Despicable Me Official Game","Nazrul Islam","April 18, 2019",5,"This is a Good game,that you can use to let your hands be more fast,but what happened to minion paradise???I loved it!"
"appTitle","userName","date","score","text"
"Minion Rush: Despicable Me Official Game","Night Diexterity","May 3, 2019",1,"The game only goes on for a little bit of time and them it asks you to get certain characters that take forever to get. it's such a waste of space and time on your phone and your overall life. It used to be good but you guys ruined it to the maximum."
"Minion Rush: Despicable Me Official Game","Tekya Jefferson","May 3, 2019",3,"it's like Temple Run"
"Minion Rush: Despicable Me Official Game","Renan Siong","May 3, 2019",5,"ok"
"Minion Rush: Despicable Me Official Game","James Baxter","May 3, 2019",5,"Cool game I love that in the phone version of this game that power ups have a different color"
"Minion Rush: Despicable Me Official Game","Sandra Allies","May 3, 2019",3,"cool game but has to many adds 😄😃😂@ 🗻"
"Minion Rush: Despicable Me Official Game","jolin jolin","May 3, 2019",5,"MORE and most updated!!!!!!!"
"Minion Rush: Despicable Me Official Game","Muhammad Aiman Safwan Mohd Nazri","May 3, 2019",5,"Best game"
"Minion Rush: Despicable Me Official Game","Santosh video","May 3, 2019",5,"i not have word"
"Minion Rush: Despicable Me Official Game","Pempek Nemo","May 3, 2019",5,"I like it and its more better ,we ran far,get star and get minion.Thats really good and the fastest.I like it. all about the minion paradise."
"Minion Rush: Despicable Me Official Game","Mary Frances Lapiz","May 3, 2019",2,"The update made the game experience bad"
"Minion Rush: Despicable Me Official Game","mr banana LYRICs","May 3, 2019",4,"nice"
"Minion Rush: Despicable Me Official Game","Priya Shrivastava","May 3, 2019",5,"i love it"
"Minion Rush: Despicable Me Official Game","Daniel Nunez","May 3, 2019",5,"it's been five years since this game came out it is great to see this game is going minion rush is an amazing game."
"Minion Rush: Despicable Me Official Game","Charlisaer Cooper","May 3, 2019",5,"it is fun 😎"
"Minion Rush: Despicable Me Official Game","River Heinze","May 3, 2019",4,"awsome"
"Minion Rush: Despicable Me Official Game","Isaiah Santos","May 3, 2019",5,"it is super fun every uptade is better and better"
"Minion Rush: Despicable Me Official Game","charles agada","May 3, 2019",5,"so much fun especially with the additional rooms"
"Minion Rush: Despicable Me Official Game","Allen Butler","May 3, 2019",5,"love it"
"Minion Rush: Despicable Me Official Game","Beverly Pemberton","May 3, 2019",5,"this game is good"
"Minion Rush: Despicable Me Official Game","GAMER MAN GT","May 3, 2019",3,"in"
"Minion Rush: Despicable Me Official Game","Lisa Noel","May 3, 2019",4,"ok"
"Minion Rush: Despicable Me Official Game","Omphile Magon","May 3, 2019",5,"i like this game"
"Minion Rush: Despicable Me Official Game","Tanong mo Kay Kuya charles","May 3, 2019",1,"Cant even download wew"
"Minion Rush: Despicable Me Official Game","John Krimmel","May 3, 2019",5,"Hayle love haverlock"
"Minion Rush: Despicable Me Official Game","Nubian Queen","May 3, 2019",5,"the best on my phone"
"Minion Rush: Despicable Me Official Game","pavlinqua is bae","May 3, 2019",1,"its really anoyying like no"
"Minion Rush: Despicable Me Official Game","Emily Firth","May 3, 2019",4,"Its amazing"
"Minion Rush: Despicable Me Official Game","Ganesh P Kurup","May 3, 2019",5,"very good game"
"Minion Rush: Despicable Me Official Game","Rajeswari Gomatam","May 3, 2019",5,"good"
"Minion Rush: Despicable Me Official Game","Maulana Heru Jatmiko","May 3, 2019",5,"awesome.."
"Minion Rush: Despicable Me Official Game","Ateeb leo","May 3, 2019",5,"Good game"
"Minion Rush: Despicable Me Official Game","Damian Zain","May 3, 2019",1,"its ok but some levels and just impossible"
"Minion Rush: Despicable Me Official Game","sarwar khan","May 3, 2019",1,"روف"
"Minion Rush: Despicable Me Official Game","# gamer","May 3, 2019",5,"nice game"
"Minion Rush: Despicable Me Official Game","jay patel","May 3, 2019",4,"nice"
"Minion Rush: Despicable Me Official Game","Dkf Xmdmdmfdm","May 3, 2019",5,"banna!"
"Minion Rush: Despicable Me Official Game","Vianet Marban","May 3, 2019",4,"its great thanks!!!"
"Minion Rush: Despicable Me Official Game","Purple Banana God","May 3, 2019",1,"boooo"
"Minion Rush: Despicable Me Official Game","im in the dark","May 3, 2019",1,"can you please bring back the races."
"Minion Rush: Despicable Me Official Game","Shahnaz Haliza Yuhardhi","May 3, 2019",5,"Fun but have to complete every character, that's a little bit complicated"
"appTitle","userName","date","score","text"
"Minion Rush: Despicable Me Official Game","Vladimir Nesic","May 4, 2019",5,"Fun game"
"Minion Rush: Despicable Me Official Game","Mikiesnana2003@yahoo.com Marines1995","May 4, 2019",5,"amazing"
"Minion Rush: Despicable Me Official Game","Robin Bower","May 4, 2019",5,"so good"
"Minion Rush: Despicable Me Official Game","Domonique Martin","May 4, 2019",2,"Its a good game, but in order to continue in the game you have to keep downloading things within the game.. takes up too much space. I'm deleting."
"Minion Rush: Despicable Me Official Game","Thaliya Naidoo","May 4, 2019",5,"This game is a really good. I am soooooo edicted to this game non stop playing even though it takes up alot of space it is worth it"
"Minion Rush: Despicable Me Official Game","Jim Ralston","May 4, 2019",5,"best game ever on my tablet YASSSSSSSS"
"Minion Rush: Despicable Me Official Game","mina taghizadeh","May 4, 2019",5,"خورک ررتدهحل‌وتاچوو ددرنلاورتدر ل ا ددلرد"
"Minion Rush: Despicable Me Official Game","Sehrish Ahmed","May 4, 2019",5,"l lov3 this game"
"Minion Rush: Despicable Me Official Game","shani shah","May 4, 2019",5,"my favourite chracter"
"Minion Rush: Despicable Me Official Game","Emily Clifton","May 4, 2019",5,"a brilliant game for pasing time"
"Minion Rush: Despicable Me Official Game","Michelle Herrle","May 4, 2019",1,"it wont download it just stays on 50%👎"
"Minion Rush: Despicable Me Official Game","Nigel Dwarika","May 4, 2019",5,"Ive played this a long time ago but i still think some of the updates are not possible"
"Minion Rush: Despicable Me Official Game","Danelle Fuoco","May 4, 2019",5,"fun"
"Minion Rush: Despicable Me Official Game","Matthemaster1 OwO","May 4, 2019",1,"gay"
"Minion Rush: Despicable Me Official Game","Subir Saha","May 4, 2019",5,"Minion Funny"
"Minion Rush: Despicable Me Official Game","Shane Anderson","May 4, 2019",5,"best game"
"Minion Rush: Despicable Me Official Game","A Google User","May 4, 2019",1,"I like it"
"Minion Rush: Despicable Me Official Game","alfonso arpon","May 4, 2019",5,"Nice"
"Minion Rush: Despicable Me Official Game","Nikki edgins","May 4, 2019",3,"fine"
"Minion Rush: Despicable Me Official Game","ardit xhindi","May 4, 2019",1,"Last update had change it to a boring game."
"Minion Rush: Despicable Me Official Game","amber walker","May 4, 2019",5,"The game is just that good even tho i just downloaded it So i really dont even know what to say!"
"Minion Rush: Despicable Me Official Game","Candice James-Ellis","May 4, 2019",5,"doing well I love you to baby it will you please text back with this one"
"Minion Rush: Despicable Me Official Game","Ronell Feuerhammer","May 4, 2019",5,"great fun and cute game"
"Minion Rush: Despicable Me Official Game","jim bob","May 4, 2019",5,"It's so great"
"Minion Rush: Despicable Me Official Game","me and my world","May 4, 2019",1,"the new update maked this game horrible, before the update it was amazing"
"Minion Rush: Despicable Me Official Game","Jamel Baldwin","May 4, 2019",5,"because it's the funnest game in the world"
"Minion Rush: Despicable Me Official Game","Kristina Aniversario","May 4, 2019",1,"I dont like it because if u left it and watch youtube it will stop downloading"
"Minion Rush: Despicable Me Official Game","katkum manjula","May 4, 2019",2,"new methods that s solve"
"Minion Rush: Despicable Me Official Game","Mizo Mizo","May 4, 2019",5,"i love this game"
"Minion Rush: Despicable Me Official Game","Rudra Sen","May 4, 2019",5,"I LOVE THIS GAME 😍😍😍😍"
"Minion Rush: Despicable Me Official Game","Mavi Bulut","May 4, 2019",5,"Cok seviyorum bu oyunu bu oyunu sevmeyenler delirmiw ola bilir!😉"
"Minion Rush: Despicable Me Official Game","Helen Stewart","May 4, 2019",5,"great fun"
"Minion Rush: Despicable Me Official Game","Leyton Simpson","May 4, 2019",4,"good"
"Minion Rush: Despicable Me Official Game","Mihaita Ciosu","May 4, 2019",5,"minion rush is a very good game for children"
"Minion Rush: Despicable Me Official Game","Lim Zhi Wei","May 4, 2019",4,"The game is become better with more tokens given but one star removed because we cannot choose NOT to use the auto revive. We need to make sure that every powerup usefull so please let us to manual use revive like last update"
"Minion Rush: Despicable Me Official Game","Islam mirza","May 4, 2019",5,"This game is very funny and amazing"
"Minion Rush: Despicable Me Official Game","Claire Llavanes","May 4, 2019",5,"having a good games like this despicable me😀😀😀😉 😍"
"Minion Rush: Despicable Me Official Game","Adesua Iyenoma","May 4, 2019",5,"ook,"
"Minion Rush: Despicable Me Official Game","libin adam","May 4, 2019",1,"waste"
"Minion Rush: Despicable Me Official Game","zombie J","May 3, 2019",5,"its so amazing! im spechles!👍"
"appTitle","userName","date","score","text"
"Tag with Ryan","romel louis","March 29, 2019",5,"I love the game"
"Tag with Ryan","A Google User","March 29, 2019",1,"i love it😍"
"Tag with Ryan","A Google User","March 29, 2019",5,"very fun.."
"Tag with Ryan","Grace Walsh","March 29, 2019",1,"uy"
"Tag with Ryan","A Google User","March 29, 2019",5,"i love watching ryan toy review"
"Tag with Ryan","April White","March 29, 2019",1,"it bad I hate it"
"Tag with Ryan","A Google User","March 29, 2019",4,"good"
"Tag with Ryan","A Google User","March 29, 2019",4,"rieu"
"Tag with Ryan","A Google User","March 29, 2019",1,"hate it it's the worst. it's like s Subway Surfers but worst"
"Tag with Ryan","A Google User","March 29, 2019",5,"good"
"Tag with Ryan","A Google User","March 29, 2019",5,"ryan_-sandhya"
"Tag with Ryan","A Google User","March 29, 2019",5,"i love it. its like uhh i tagged gus and gave me 2 antalis gear ryan... thank you so much ryan!"
"Tag with Ryan","gaming with the pro fire amd ice","March 29, 2019",5,"good"
"Tag with Ryan","A Google User","March 29, 2019",5,"jkjkjkjj"
"Tag with Ryan","A Google User","March 29, 2019",5,"i like Ryan videos and games."
"Tag with Ryan","A Google User","March 28, 2019",5,"Salvador 7"
"Tag with Ryan","A Google User","March 28, 2019",5,"ryan's toy review"
"Tag with Ryan","Eshhan Al Ameen","March 28, 2019",5,"SUPER TAG WITH RYAN GOOD JOP"
"Tag with Ryan","A Google User","March 28, 2019",5,"I like this!!🐈🐈🐈💎😐😄😘🐀🐱🐈"
"Tag with Ryan","Tumtum Perez","March 28, 2019",5,"because im good at it"
"Tag with Ryan","A Google User","March 28, 2019",5,"i like this apl it is for my kids"
"Tag with Ryan","Maribel Martinez","March 28, 2019",5,"nm mmmmmm"
"Tag with Ryan","Litzy Rivera","March 28, 2019",5,"I like this game but It does not let me play it"
"Tag with Ryan","A Google User","March 28, 2019",5,"hey Ryan I love the game"
"Tag with Ryan","Melly Amelia","March 28, 2019",5,"udah"
"Tag with Ryan","A Google User","March 28, 2019",5,"i like ryans gemes"
"Tag with Ryan","A Google User","March 28, 2019",5,"weereeeewwww0998dndbdbfjf m fkririri ,nzznz ....m.mmmmfmm..............."
"Tag with Ryan","A Google User","March 28, 2019",2,"im rageing in this game"
"Tag with Ryan","Alice Joseph","March 28, 2019",5,"Fab"
"Tag with Ryan","A Google User","March 28, 2019",5,"1st the guy is the only person"
"Tag with Ryan","Lucas Goble","March 28, 2019",5,"kendall? 😇😄😙😍🍉🍉🍉🍉🍉🍉🍉🍉🍉🍑"
"Tag with Ryan","Shamsia Ahmed","March 28, 2019",5,"I watched ryans toy and family reviews! I wached combo panda play roblow! and I watched studios."
"Tag with Ryan","Doy Kulokoy","March 28, 2019",5,"so cool"
"Tag with Ryan","A Google User","March 28, 2019",5,"omgthisgameisawsome😂😂😂😂😇😆😆😇😆💸💸💸💸💸😎😎"
"Tag with Ryan","Robert Le","March 28, 2019",4,"ratet Ryan red Titan"
"Tag with Ryan","Kobus Crafford","March 28, 2019",5,"the best game of all times so fun and cool"
"Tag with Ryan","Kavitha Kantheti","March 28, 2019",5,"dsr ryan hams."
"Tag with Ryan","A Google User","March 28, 2019",5,"i love it"
"Tag with Ryan","Aliنجکز Malikzada","March 28, 2019",5,"لاختاادوخاف و ژشش خپ"
"Tag with Ryan","Liz Aponte","March 28, 2019",5,"great"
"appTitle","userName","date","score","text"
"Tag with Ryan","Amanda Cashen","March 28, 2019",5,"Treat her right now"
"Tag with Ryan","A Google User","March 28, 2019",5,"cool"
"Tag with Ryan","Kashif k","March 28, 2019",1,"wrost game ever"
"Tag with Ryan","Paul cookie DoCoMo ROBLOXrcelo","March 28, 2019",5,"It was a great game tag with Ryan"
"Tag with Ryan","Jaime Hon","March 28, 2019",5,"nice"
"Tag with Ryan","Chris Young","March 28, 2019",4,"jaylen ."
"Tag with Ryan","Rochelle Carlos","March 28, 2019",1,"haPiryan"
"Tag with Ryan","A Google User","March 28, 2019",5,"good"
"Tag with Ryan","Priti Singh","March 28, 2019",5,"tag with run is a awesome game and i love ryan toy review😎😎😎😎😎😎😎😎😎"
"Tag with Ryan","Lutz T","March 28, 2019",5,"i love to watch rayan and fun game"
"Tag with Ryan","A Google User","March 28, 2019",5,"womens day quotes for the 5th to get the best deal on 6th and ever so much more than a range is supplied o.k"
"Tag with Ryan","A Google User","March 28, 2019",5,"it is a very fun game"
"Tag with Ryan","Debbie Jo Diaz","March 27, 2019",1,"You can't even play the game without first paying minimum $7.50 to buy the pizzas. disappointed"
"Tag with Ryan","A Google User","March 27, 2019",5,"nice games"
"Tag with Ryan","A Google User","March 27, 2019",5,"amazing ryan"
"Tag with Ryan","Lil Chano","March 27, 2019",5,"rya"
"Tag with Ryan","bianca jones","March 27, 2019",5,"so good"
"Tag with Ryan","A Google User","March 27, 2019",5,"fast ever!!!!"
"Tag with Ryan","A Google User","March 27, 2019",5,"Ryan how far can you go"
"Tag with Ryan","A Google User","March 27, 2019",1,"horrible game ,they just copy the temple run game"
"Tag with Ryan","alejandro trinidad","March 27, 2019",4,"toptip."
"Tag with Ryan","Subashini Subanesarajah","March 27, 2019",5,"i love it 😍❤️❤️❤️❤️❤️❤️"
"Tag with Ryan","ya boi","March 27, 2019",1,"boooo this trash game sucks this is not for third graders it's only for baby kid"
"Tag with Ryan","A Google User","March 27, 2019",5,"it's a great game to be made"
"Tag with Ryan","LeChi Tran","March 27, 2019",1,"Ryan"
"Tag with Ryan","R. D. Kurre","March 27, 2019",5,"this game is very very amazing and I want to you play with Ryan"
"Tag with Ryan","Tiffany Mcmurry","March 27, 2019",4,"good"
"Tag with Ryan","ziah mohammed","March 27, 2019",5,"Ryan is the best YouTube boy in lang"
"Tag with Ryan","Reyhaan","March 27, 2019",1,"booooooooooooooioo"
"Tag with Ryan","Ali Kassem","March 27, 2019",5,"BEST GAME EVER"
"Tag with Ryan","Ramunas Micuta","March 27, 2019",5,"fungamegimo"
"Tag with Ryan","wael yahya","March 27, 2019",5,"🙂wow nice"
"Tag with Ryan","A Google User","March 27, 2019",3,"I am The First Filipino to play this game (I Guess) But Sometimes I got a problem i gave half stars because it now requires internet. at first it was offline but as i thought it became useless because it requires Wi-Fi."
"Tag with Ryan","A Google User","March 27, 2019",1,"I like it a little bit"
"Tag with Ryan","Dony M","March 27, 2019",5,"the only best game 909"
"Tag with Ryan","A Google User","March 27, 2019",5,"ljjj"
