"appTitle","userName","date","score","reviewTitle","text","replyDate","replyText"
"Netflix","JHONS J.H","May 25, 2019",1,"when i press play the video dosn't start !! only sounds come off"
"Netflix","Shawn Cereceres","May 25, 2019",5,"great"
"Netflix","Samson Jackson","May 25, 2019",5,"its good boo"
"Netflix","Kerry Wilson","May 25, 2019",5,"Better than going to the cinema"
"Netflix","Sherrie Cooper","May 25, 2019",5,"We really like Netflix. So much so that we want to end our tv contract because of the bombardment of ADVERTISEMENTS!!! Commercial consumerism...no more! One major request. Could you (Netflix) please consider organising the films more user friendly..eg. the categories; my list and new releases ect. are all horizontal scroll. We would like to see a screen that offers the viewer all the categories, and each category having a clear lay-out so that the viewer may have a helicopter view. #oversight."
"Netflix","Devon gulley","May 25, 2019",5,"you can whatcha movie"
"Netflix","Ryan and Zuri Porter","May 25, 2019",5,"I love it they have so many options of stuff"
"Netflix","akram Taoussi","May 25, 2019",1,"لا يعمل"
"Netflix","Krish Perera","May 25, 2019",5,"it's so nice and no adds<3"
"Netflix","Glenn Cambell","May 25, 2019",1,"far to many updates"
"Netflix","Linda Rodriguez","May 25, 2019",5,"it's really good"
"Netflix","Demetria Gumbo","May 25, 2019",5,"love the app,totally awesome"
"Netflix","Shannon MacRae","May 25, 2019",2,"lately it's been not showing all the seasons. so you may have watched season 2 of something and when you go back it only shows season 1. it's been glitching wayyyy too much lately."
"Netflix","carolyn comer","May 25, 2019",5,"good work"
"Netflix","Roma Wageeh","May 25, 2019",5,"it's amazing"
"Netflix","Mpho Matyana","May 25, 2019",4,"Great, great, great. Just wish it had more shows for a more diverse audience. And hopefully football (soccer; PL & La Liga + Champions League and the NBA). Otherwise amazing!!!"
"Netflix","Grace Barry","May 25, 2019",5,"Life changing :)"
"Netflix","Joyce Chapman","May 25, 2019",5,"my favorite."
"Netflix","RedFoxFire 222","May 25, 2019",5,"i love it sooooo much to choose from. Movies to Tv shows. Documanturys to educational vid. I love this app"
"Netflix","Mayuri nagpal","May 25, 2019",5,"excellent"
"Netflix","Victoria Geraci","May 25, 2019",5,"it's an easy way to watch tv with no commercials"
"Netflix","Ben Herrmann","May 25, 2019",5,"lit"
"Netflix","Tyrone Evans","May 25, 2019",5,"love it i can just wach wen ever i want"
"Netflix","anastacia gates","May 25, 2019",5,"best"
"Netflix","Tony Hanna","May 25, 2019",5,"Wow"
"Netflix","Your free style dance move teacher","May 25, 2019",5,"amazing! great shows! but id love another season on a couple"
"Netflix","shivank mittal","May 25, 2019",4,"i really like the feature when you slide up or down your app list the Netflix app actually leaves a tail behind."
"Netflix","Ismail Digoswala","May 25, 2019",5,"super app"
"Netflix","Foggy One","May 25, 2019",5,"ii"
"Netflix","Manat Taneja","May 25, 2019",5,"good"
