"appTitle","userName","date","score","reviewTitle","text","replyDate","replyText"
"YouTube Kids","suresh volvoikar","May 9, 2019",1,"gh"
"YouTube Kids","Aafiya Patel","May 9, 2019",5,"lovely app"
"YouTube Kids","Slaize","May 9, 2019",5,"bagus jadi memfilter tontonan anak"
"YouTube Kids","Cringy Skylar 332","May 9, 2019",3,"its safe and secure for kids"
"YouTube Kids","Dilmeang Ishim","May 9, 2019",5,"exceptional app just for kids."
"YouTube Kids","Osama Latif","May 9, 2019",5,"very nice"
"YouTube Kids","Pavunkumar B","May 9, 2019",5,"best"
"YouTube Kids","Jhen Palomares","May 9, 2019",5,"good"
"YouTube Kids","Jean Naval","May 9, 2019",5,"great apps for kids"
"YouTube Kids","Shakthi vel","May 9, 2019",5,"supper"
"YouTube Kids","camelia Senoaji","May 9, 2019",5,"this app is very good for kids."
"YouTube Kids","Sheri Brown","May 9, 2019",5,"great chnnel for our little puppy"
"YouTube Kids","asjal 5124677807744235655w3","May 9, 2019",5,"super"
"YouTube Kids","Mohammed Tauqir","May 9, 2019",5,"good"
"YouTube Kids","Qutubuddin S","May 9, 2019",5,"jameena"
"YouTube Kids","Suman Kumar","May 9, 2019",5,"suman,raj"
"YouTube Kids","Sonia Smith","May 9, 2019",5,"love it so much"
"YouTube Kids","Game knolage","May 9, 2019",5,"I love it so much 😍😍😍😍😍😍😍😍"
"YouTube Kids","Poonam Thakur","May 9, 2019",4,"Good"
"YouTube Kids","Desa OM","May 9, 2019",5,"My Kids Enjoyed this App. 😍"
"YouTube Kids","Dinesh Kumar","May 9, 2019",5,"This is so useful for me I very thank for this app."
"YouTube Kids","Muhammad Firdaus Shamsusahar","May 9, 2019",5,"my kids love it"
"YouTube Kids","bella bella","May 9, 2019",5,"exceptional"
"YouTube Kids","Dimple Dimple","May 9, 2019",5,"nice"
"YouTube Kids","Rahmanshendo Shendo","May 9, 2019",5,"easy to use"
"YouTube Kids","Amir Maqsood","May 9, 2019",5,"great app"
"YouTube Kids","Elizabeth Ugaddan","May 9, 2019",4,"i love aap 😁😘"
"YouTube Kids","Echelle Liyag","May 9, 2019",5,"nice"
"YouTube Kids","Abhinaw Anand","May 9, 2019",5,"superb"
"YouTube Kids","Yasser Nawaz","May 8, 2019",5,"this is realy cool"
"YouTube Kids","Bashant Parsad","May 8, 2019",5,"😈😈😈😈😈😈😈😈😈😈😈🐶🐴🐊🏡⌛⌛⏳⏳🚯🚮🚻"
"YouTube Kids","jesha salcedo","May 8, 2019",5,"melody afszfs😃zfd????? wais"
"YouTube Kids","Mayra Arriaga","May 8, 2019",5,"Don't know what happened but the videos recommended under videos that they 
are watching had disappeared. so now they can't flip through videos as 
easy. Please bring it back."
"YouTube Kids","Jitu Patel","May 8, 2019",3,"Happy"
"YouTube Kids","Jason Channing","May 8, 2019",5,"ok but lagy"
"YouTube Kids","Popular Gaming","May 8, 2019",1,"hate it,its annoying"
"YouTube Kids","Indu Devi","May 8, 2019",4,"good"
"YouTube Kids","hasain hasain","May 8, 2019",5,"eu"
"YouTube Kids","Carolyn Shular","May 8, 2019",3,"it's good to have this for children to listen to leaning on"
"YouTube Kids","A Google User","May 8, 2019",5,"Safe for kids"
"YouTube Kids","iwan nulife","May 8, 2019",5,"good"
"YouTube Kids","Raju csrgowda","May 8, 2019",5,"kannadasexvideoxxxx"
"YouTube Kids","Tina Yo","May 8, 2019",5,"good app"
"YouTube Kids","Rajeswari Balasubramanian","May 8, 2019",1,"df"
"YouTube Kids","Carola Aradiel Lizano","May 8, 2019",5,"love it"
"YouTube Kids","JAMES KARUGU","May 8, 2019",5,"Very much educative to the child. Content is well rated according to the exact age. Thanks yt kids"
"YouTube Kids","Sanju Singh","May 8, 2019",1,"測惡趣味額角兒👧"
"YouTube Kids","arthurjude yan","May 8, 2019",5,"🐩🐺🐺🐺"
"YouTube Kids","Hoang Vo","May 8, 2019",1,"youtube kids cast button gone after updated lastest version no matter what i did. No fix whatever i do, uninstalled!"
"YouTube Kids","Aina Amor","May 8, 2019",5,"I got grounded and now I have to watch this boring app till 3 yrs is over! And even when I tried to search DanTDM, ITS JUST HIS OLD VIDS!!! 😣😣😣"
"YouTube Kids","MARY SONIA RAVIKUMAR","May 8, 2019",5,"I am glad to have this app . but need to watch videos in offline mode."
"YouTube Kids","Vishnu Chowdhari","May 8, 2019",5,"super. you. tube"
"YouTube Kids","Jersi' Yancey","May 8, 2019",1,"This app sucks my mom made me get this bc of a scary thing on real youtube like teens need nore videos please or just take this app down!!i cant find anything to watch😒 like foreal its lowkey boring I can list things...lame updates,lame videos,stupid ads,baby music,ETC....plus even ny lil brother hates it its lame one good thjng is roblox is on it!!my roblox name jj70000003"
"YouTube Kids","SHAMIM ANSARI","May 8, 2019",5,"VERY VERY NICE APP"
"YouTube Kids","Ashok Prajapati","May 8, 2019",5,"Good for Children👶👧👦"
"YouTube Kids","Angel Rios","May 8, 2019",5,"I like this app but somebody doesn't 😒😔 what a shame 😔😞😤😧"
"YouTube Kids","Chdeva Raju","May 8, 2019",5,"superb"
"YouTube Kids","Kyra Iristya Lifin","May 8, 2019",5,"I Don't like this app because I can't Go back"
"YouTube Kids","Fritzner Jr Jean Louis","May 8, 2019",5,"OUTSTANDING APP MY DAUGHTER LOVES IT!"
"YouTube Kids","Irish fiona Dia","May 8, 2019",5,"fiona"
"YouTube Kids","Liezel Cabbab","May 8, 2019",4,"nice"
"YouTube Kids","LORENA DALIVA","May 8, 2019",5,"my baby sister realy love the song of youtube kids and cocomelon"
"YouTube Kids","Rob Carlton","May 8, 2019",1,"l hate the app stupeds"
"YouTube Kids","Rachel Lane","May 8, 2019",5,"this is the best app to watch video's I love it. it is good for my daughters. keep up the good work.😊 💗 👍💵"
"YouTube Kids","Ail Mohamed","May 8, 2019",5,"this is good to learn how to use their minds 😍😍😍😍😍🤑"
"YouTube Kids","Erin Navarro","May 8, 2019",4,"It is good but"
"YouTube Kids","Stevoria Franklin","May 8, 2019",5,"I'm"
"YouTube Kids","Manolito Agullo","May 8, 2019",4,"good but not better"
"YouTube Kids","Hana Frista Rusliana","May 8, 2019",5,"love"
"YouTube Kids","Red Elizalde","May 8, 2019",5,"good for kids"
"YouTube Kids","A Google User","May 8, 2019",5,"Great App haven't had any issues."
"YouTube Kids","Maphale Manyaka","May 8, 2019",5,"manyaka tumi"
"YouTube Kids","Mary Stabile","May 8, 2019",1,"I like youtube kids because there's videos made just for kids!"
"YouTube Kids","muna ahmed","May 8, 2019",5,"cool"
"YouTube Kids","Nathaniel Abilez","May 8, 2019",1,"I..... HATE IT! WHEN I USED TO BE A KID, AS SOON AS A WATCHED SOMETHING, I COULD NEVER WATCH IT AGAIN, I ALSO SEE THINGS THAT KIDS SHOULDN'T SEE, LIKE MOMO, THE TIDE POD CHALLANGE! GOD, REPLACE THE BOTS AND HAVE REAL PEOPLE WATCH THE APPS BEFORE PUBLISHING THEM YOU DUMB!!!!!!!!!!!!!!!!!!! jusus, i need a drink from this app. jk bout the drink tho."
"YouTube Kids","Jody Larson","May 8, 2019",5,"Super Great we will be happy if we see more of the creator"
"YouTube Kids","Liz Horta","May 8, 2019",5,"good app for my toodler"
"YouTube Kids","Andrea White","May 8, 2019",5,"goos for kids"
"YouTube Kids","ayobami morakinyo","May 8, 2019",4,"beautiful"
"YouTube Kids","Melody Rutendo Padare","May 8, 2019",1,"videos and games"
"YouTube Kids","Mohammed Choudhury","May 8, 2019",5,"very good"
"YouTube Kids","Priya Nimani","May 8, 2019",5,"i love this so much it has safe videos not scary videos like youtube and it has amazing videos and the music on it is so nice!"
"YouTube Kids","chirag modi","May 8, 2019",4,"beautiful"
"YouTube Kids","Produmbgamer","May 8, 2019",5,"my kids love YouTube kids"
"YouTube Kids","Sheena harper #luvisablessingsobeautiful","May 8, 2019",5,"we love it"
"YouTube Kids","Stephanie Emmons","May 8, 2019",1,"it good for kid"
"YouTube Kids","gugun gunadi","May 8, 2019",5,"good apps for my children"
"YouTube Kids","Deeksha Bhardwaj","May 8, 2019",5,"good for kids"
"YouTube Kids","persis pearl","May 8, 2019",5,"Good"
"YouTube Kids","Grace Moore","May 8, 2019",5,"love it, kids can watch safely."
"YouTube Kids","jignesh purohit","May 8, 2019",5,"v good app for small children"
"YouTube Kids","Narayan Suwarnakar","May 8, 2019",4,"This is very nice"
"YouTube Kids","Imran Sumra","May 8, 2019",5,"it's fantastic"
"YouTube Kids","arelis mercedes kuis","May 8, 2019",5,"goog ."
"YouTube Kids","Krishnaveni Ramasamy","May 8, 2019",5,"hhnml and increased the number below to"
"YouTube Kids","pmrj2 mobile","May 8, 2019",1,"worst"
"YouTube Kids","Shivkumar Viswakarma","May 8, 2019",5,"जNनMMमम्मकम्ममम मक्कनकम्म्म नNमकMमजमाMजककNननफ6Fतज"
"YouTube Kids","Ashraf Khan","May 8, 2019",5,"good app"
"YouTube Kids","ThickThighs w/DaffyDuck","May 8, 2019",5,"way better thank you"
"YouTube Kids","Sangreger Medrana","May 8, 2019",1,"I said full episode and then every last tinsy video all is you know 1minute 😡😡😡😡😡😡😡😡😡😡😡😡👿👿👿👿👿👿"
"YouTube Kids","Faqrul Maulana","May 8, 2019",5,"terbaik untuk anak2"
"YouTube Kids","Joseph Fenech","May 8, 2019",3,"Might be OK! Just wonder why a curious old man has to put in his Google password to a Google app? If a parent gives a child his You You Tube password with restrictions. Why not have a different pass. for You Tube Kids. Teaches responsibility? No ? Also double security as in Military. I deleted!"
